"[all run data]","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle","average_travelling_time","final_average_travelling_time","average_travelling_time_remaining","expenses","number_of_messages","count buses","total_flexbus","total_fixedbus","total_idle"
,"48.9426904804859","50.12401811040803","62.65913094539049","911376.5","229676","64","22","20","22","39.29452982394159","40.67357626009164","59.03484062268347","926616","134380","73","50","19","3","39.33239893773975","40.833624263582806","60.174116798846434","999713.5","127834","78","55","19","4","40.50983175138236","42.22648919921449","63.63268892794376","971154.5","112335","83","63","15","5","39.801776531089295","40.92764019201397","57.71926229508197","1029981","101381","91","67","19","5"
,"48.9730329663737","50.216915775692776","63.68079350766456","911447","229740","64","22","20","22","39.30323339212228","40.747163430067644","60.32602118003026","926717","134456","73","50","20","3","39.335825508492036","40.9092843115863","61.7736900780379","999821","127848","78","55","19","4","40.50578717373332","42.304085751691034","65.08690987124463","971261","112342","83","63","15","5","39.80098036355148","40.99419048658084","59.097867001254706","1030096","101381","91","67","19","5"
,"48.96644114477308","50.307658738817366","65.05061349693251","911517.5","229740","64","23","20","21","39.29596175840934","40.819277765655684","62.07017543859649","926818","134459","73","50","20","3","39.33065532913063","40.98268055858608","64","999928.5","127850","78","55","19","4","40.52879889336904","42.38034584333406","66.79307778191291","971367.5","112344","83","63","15","5","39.81029715649466","41.05940432031421","60.678958785249456","1030211","101381","91","67","19","5"
,"49.009058402860546","50.39657429631246","66.39819587628865","911588","231728","64","23","20","21","39.46397879220439","40.88923739908357","62.82413350449294","926919","136199","73","50","20","3","39.3198711377947","41.05247654374864","65.5379118697896","1000036","128639","78","55","19","4","40.55498120300752","42.45363299149029","68.1651376146789","971474","113177","83","63","15","5","39.808231503787766","41.122272528911196","62.59837177747625","1030325","102794","91","67","19","5"
,"48.994097057427624","49.71511456122915","57.62638612453796","911660","232500","64","23","20","21","39.46202807568228","40.33146203228666","51.93196314670446","927020","136663","73","50","20","3","39.325449495687764","40.49711246608827","54.75","1000143.5","129983","78","55","19","4","40.552325069678744","41.87960998146606","57.26908396946565","991582.5","114383","84","63","15","5","39.80361337470638","40.557576083160974","51.025491624180624","1030439","103126","91","67","18","6"
,"48.98607176581681","49.80958392650891","59.16252618976355","911732","232500","64","24","20","20","39.46175958188153","40.407263155067284","53.08282538544281","927121","136665","73","50","20","3","39.375990906971325","40.5783394665449","55.72128899554337","1000251","129987","78","55","19","4","40.54800387198967","41.964060275591606","58.347992351816444","991691","114476","84","63","16","5","39.82050911194678","40.63133578661796","52.172997367431364","1030553","103134","91","67","18","6"
,"48.991281296023566","49.89932579440759","60.301006404391586","911806","232614","64","24","20","20","39.47029143105698","40.48217787208896","54.19897959183673","927222","136696","73","50","20","3","39.38250443791287","40.65669236348008","56.934054431263085","1000358.5","130038","78","55","19","4","40.56706247075339","42.04834940503371","59.725386894962135","991799.5","114511","84","63","16","5","39.88161455634249","40.70275860216498","53.13426853707415","1030667","103185","91","67","18","6"
,"48.97404427740913","49.98740229391066","61.87133396404919","911880","232757","64","25","20","19","39.45556873752134","40.555883853984795","55.79775280898876","927323","136719","73","50","20","3","39.456152041023266","40.73367536060598","57.993362831858406","1000466","130053","78","55","19","4","40.57677377929545","42.12992559563781","61.071813890761966","1011910","114699","85","63","16","5","39.88743169398907","40.76977624969781","54.24603497356649","1030781","103189","91","67","18","6"
,"48.974054180975024","50.072577829111715","62.924319189360354","911946.5","233074","64","25","20","19","39.45812637172231","40.627602138118135","57.19723183391003","927424","136719","73","50","20","3","39.60195993659028","40.80652179752344","58.2991318074191","1000573.5","130061","78","55","19","4","40.58209781247269","42.20959467082113","62.489648033126294","1012020.5","114793","85","63","17","5","39.881841901539694","40.83582690912998","55.982142857142854","1030895","103197","91","67","18","6"
,"48.95602787048422","50.1574041741653","64.52002605014653","912007","233339","64","20","20","24","39.456080106192644","40.69746702839185","58.40388349514563","927525","136726","73","50","20","3","39.602009384805825","40.87458701549867","59.61356340288925","1000681","130065","78","55","19","4","40.59511911679256","42.287437212925404","64.02420790316839","1032133","114977","86","63","17","5","39.88397204559775","40.89900346504069","57.207343412526996","1031009","103199","91","67","18","6"
,"48.933204712210234","50.239893631308924","66.04139072847683","912063","233658","64","16","20","28","39.46751863684771","40.76663353837063","59.922365245374095","927626","136728","73","50","20","3","39.60217647227726","40.94152408068978","61.36094920899251","1000788.5","130070","78","55","19","4","40.59955380425335","42.36288914555857","65.77900552486187","1032245.5","115082","86","63","18","5","39.87261765294168","40.96118617207016","59.02956989247312","1031123","103204","91","67","18","6"
,"48.93356847198741","50.32101318864326","67.60485802257953","912114.5","233848","64","13","20","31","39.46676420805003","40.83340943887829","61.916526138279934","927727","136728","73","50","20","3","39.63233145182087","41.006043675629215","62.600515463917525","1000896","130079","78","55","19","4","40.62309204440333","42.43581616481775","67.21501706484642","1032358","115088","86","63","18","5","39.90005699629524","41.02113943431196","60.41234221598878","1031237","103212","91","67","18","6"
,"48.969853774819036","50.39952725026189","68.7773851590106","912163","234104","64","10","20","34","39.44954023317769","40.897123210400494","63.678879310344826","927828","136736","73","50","20","3","39.619674006291106","41.06857557280615","64.4980079681275","1001003.5","130085","78","55","19","4","40.63976463122675","42.506648043192136","68.7890625","1032470.5","115103","86","63","18","5","39.8838505959662","41.07859464396035","62.309248554913296","1031351","103218","91","67","18","6"
,"48.97266395821242","50.475543259287114","70.17876489707476","912211.5","235076","64","8","20","36","39.43790737564323","40.959440221332834","65.62472209871054","927929","138055","73","50","20","3","39.636049467340705","41.12925407612345","65.72202166064982","1001111","130698","78","55","19","4","40.6578568549548","42.5754116414623","70.27054108216433","1032583","115607","86","63","18","5","39.873498253287515","41.13435762443257","64.11138613861387","1031465","103907","91","67","18","6"
,"48.954259543754894","50.549920760697304","71.71428571428571","912260","236192","64","8","20","36","39.45391507818742","41.019850116844395","67.13501144164759","928030","138376","73","50","20","3","39.649552426022005","41.188777565876066","67.29009762900976","1001218.5","131652","78","55","19","4","40.672576798183854","42.64242928899514","71.85185185185185","1032695.5","116235","86","63","18","5","39.86818826197902","41.18861640119262","65.96171516079633","1031579","104357","91","67","18","6"
,"48.95313315170135","50.6232506916651","72.75357535753575","912305.5","236319","64","8","20","36","39.47352681495828","41.078540922399206","68.68555240793201","928131","138379","73","50","20","3","39.65056882821388","41.24655510489135","69.36829386176898","1001326","131652","78","55","19","4","40.669337468768845","42.707700985790645","73.18355481727575","1032808","116242","86","63","18","5","39.879367956051425","41.24123667033764","67.35509138381201","1031693","104357","91","67","18","6"
,"48.982308048103604","50.69650004029117","74.18316268486917","912359","236784","64","6","20","38","39.483343737585834","41.135432055655535","71.43734272773024","928232","138406","73","50","20","3","39.64381460865614","41.30213005989954","71.2523549826475","1001433.5","131677","78","55","19","4","40.74677890396839","42.77238174541352","74.4915327833261","1032920.5","116266","86","63","18","5","39.875880007916535","41.292675065137395","69.23387096774194","1031807","104392","91","67","18","6"
,"48.970373364904276","50.767331918665555","75.72055427251732","912415.5","236915","64","11","20","33","39.49552357207616","41.18880442665664","73.10760475944129","928333","138415","73","50","20","3","39.64028041892544","41.356308254317874","72.64729458917836","1001541","131680","78","55","19","4","40.7582370438165","42.834242123076095","75.88079470198676","1033033","116281","86","63","18","5","39.87429071507213","41.34263611700556","71.14285714285714","1031921","104395","91","67","18","6"
,"48.96533410304517","50.837116226597544","76.93304953560371","912473.5","236981","64","13","20","31","39.49213711958366","41.24072631550673","75.24826481580352","928434","138430","73","50","20","3","39.634278919653475","41.40992237234414","75.29889879391715","1001648.5","131680","78","55","19","4","40.75716935368811","42.89508179107685","78.20054945054945","1033145.5","116289","86","63","18","5","39.88925466362792","41.39114668672271","74.01362559241706","1032035","104395","91","67","18","6"
,"48.97327683127216","50.408250658297206","68.5257909215956","912531.5","236983","64","14","20","30","39.49556597379124","40.886879272282364","64.39195979899498","928535","138432","73","50","20","3","39.626685893629656","41.055323563050244","64.71300448430493","1001756","131680","78","55","19","4","40.77264830689488","42.53331382823097","68.42149758454106","1033258","116295","86","63","18","5","39.90096062018988","41.03090672128096","62.19548872180451","1032149","104395","91","67","18","6"
,"48.968628467721025","50.48559725510014","69.74445214979195","912589.5","236991","64","14","20","30","39.54439087654008","40.945102002819375","65.29182330827068","928636","138432","73","50","20","3","39.6441036339545","41.114636806128146","66.64957666980244","1001863.5","131680","78","55","19","4","40.76651969847817","42.59938292948905","69.98525798525799","1033370.5","116307","86","63","18","5","39.89783316492646","41.083969465648856","63.54647028948705","1032263","104395","91","67","18","6"
,"48.989934140519395","50.56230550309865","70.90870488322717","912647.5","237142","64","14","20","30","39.562892285175494","41.00170226347847","66.72098646034816","928737","138432","73","50","20","3","39.63333614841089","41.17118387105354","68.51108968177435","1001971","131683","78","55","19","4","40.783246340633156","42.664334920339385","71.94243070362474","1033483","116307","86","63","18","5","40.019487952648184","41.13634066547863","64.60955056179775","1032377","104399","91","67","18","6"
,"49.009276810844966","50.6374710748198","72.03706369197553","912704","237213","64","14","20","30","39.57692523731955","41.0567066521265","68.52034153691612","928838","138432","73","50","20","3","39.63326393968379","41.22634784690268","69.83617747440273","1002078.5","131683","78","55","19","4","40.777085398668746","42.726706918105165","73.75785340314137","1033595.5","116308","86","63","18","5","40.04843471479501","41.18368486847355","66.25930301240402","1032491","104407","91","67","18","6"
